date_received,complaint_id,rand_client,phonefinal,vru_line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time,year,month,day,weekday,service_seconds,start_hour,service_outlier,agent_handled
2018-11-24,NO_COMPLAINT,-1.0,7140739055,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:56:16,1900-01-01 09:56:41,0 days 00:00:25,2018,11,24,Saturday,25.0,9,False,0
2016-02-19,NO_COMPLAINT,-1.0,2455725349,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:12:02,1900-01-01 10:22:35,0 days 00:10:33,2016,2,19,Friday,633.0,10,False,0
2018-09-02,NO_COMPLAINT,-1.0,8244953934,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:11:52,1900-01-01 10:17:10,0 days 00:05:18,2018,9,2,Sunday,318.0,10,False,0
2017-12-24,NO_COMPLAINT,-1.0,8277076586,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:25:01,1900-01-01 09:26:16,0 days 00:01:15,2017,12,24,Sunday,75.0,9,False,0
2019-04-13,NO_COMPLAINT,-1.0,6185017822,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:45:11,1900-01-01 09:51:39,0 days 00:06:28,2019,4,13,Saturday,388.0,9,False,0
2014-09-18,NO_COMPLAINT,-1.0,6177497714,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:08:18,1900-01-01 09:22:01,0 days 00:13:43,2014,9,18,Thursday,823.0,9,False,0
2019-07-08,NO_COMPLAINT,-1.0,5751362067,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:36:52,1900-01-01 15:53:57,0 days 00:17:05,2019,7,8,Monday,1025.0,15,False,0
2019-08-17,NO_COMPLAINT,-1.0,3271409584,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:21:06,1900-01-01 12:29:02,0 days 00:07:56,2019,8,17,Saturday,476.0,12,False,0
2018-03-17,NO_COMPLAINT,-1.0,9679324739,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:45:54,1900-01-01 12:57:21,0 days 00:11:27,2018,3,17,Saturday,687.0,12,False,0
2014-05-13,NO_COMPLAINT,-1.0,9903102234,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:17:23,1900-01-01 09:21:59,0 days 00:04:36,2014,5,13,Tuesday,276.0,9,False,0
2017-07-16,NO_COMPLAINT,-1.0,6760238105,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:33:00,1900-01-01 10:39:59,0 days 00:06:59,2017,7,16,Sunday,419.0,10,False,0
2016-10-20,NO_COMPLAINT,-1.0,2121388605,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:45:16,1900-01-01 11:54:54,0 days 00:09:38,2016,10,20,Thursday,578.0,11,False,0
2018-02-07,NO_COMPLAINT,-1.0,6957977653,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:02:23,1900-01-01 11:14:49,0 days 00:12:26,2018,2,7,Wednesday,746.0,11,False,0
2013-08-03,NO_COMPLAINT,-1.0,7790585491,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:27:30,1900-01-01 14:36:43,0 days 00:09:13,2013,8,3,Saturday,553.0,14,False,0
2013-05-17,NO_COMPLAINT,-1.0,5324600056,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 13:24:04,1900-01-01 13:42:25,0 days 00:18:21,2013,5,17,Friday,1101.0,13,False,0
2018-12-17,NO_COMPLAINT,-1.0,2129661205,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:52:16,1900-01-01 13:02:45,0 days 00:10:29,2018,12,17,Monday,629.0,12,False,0
2018-09-13,NO_COMPLAINT,-1.0,2126954218,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:18:00,1900-01-01 12:37:10,0 days 00:19:10,2018,9,13,Thursday,1150.0,12,False,0
2018-04-18,NO_COMPLAINT,-1.0,2698762611,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:42:56,1900-01-01 11:03:32,0 days 00:20:36,2018,4,18,Wednesday,1236.0,10,False,0
2018-07-15,NO_COMPLAINT,-1.0,8176116965,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:35:18,1900-01-01 15:49:04,0 days 00:13:46,2018,7,15,Sunday,826.0,15,False,0
2019-07-21,NO_COMPLAINT,-1.0,6121761959,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:00:29,1900-01-01 14:04:00,0 days 00:03:31,2019,7,21,Sunday,211.0,14,False,0
2015-04-28,NO_COMPLAINT,-1.0,4293755152,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:20:10,1900-01-01 12:20:48,0 days 00:00:38,2015,4,28,Tuesday,38.0,12,False,0
2016-05-17,NO_COMPLAINT,-1.0,9544559367,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:38:27,1900-01-01 14:40:10,0 days 00:01:43,2016,5,17,Tuesday,103.0,14,False,0
2017-06-05,NO_COMPLAINT,-1.0,9118771002,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:45:14,1900-01-01 14:49:10,0 days 00:03:56,2017,6,5,Monday,236.0,14,False,0
2017-11-18,NO_COMPLAINT,-1.0,2123119465,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:59:53,1900-01-01 12:04:33,0 days 00:04:40,2017,11,18,Saturday,280.0,11,False,0
2018-08-02,NO_COMPLAINT,-1.0,1728865663,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:21:25,1900-01-01 14:38:04,0 days 00:16:39,2018,8,2,Thursday,999.0,14,False,0
2015-10-24,NO_COMPLAINT,-1.0,9782772764,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:24:03,1900-01-01 11:40:35,0 days 00:16:32,2015,10,24,Saturday,992.0,11,False,0
2016-01-09,NO_COMPLAINT,-1.0,9787183993,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:05:54,1900-01-01 09:22:33,0 days 00:16:39,2016,1,9,Saturday,999.0,9,False,0
2018-04-10,NO_COMPLAINT,-1.0,1506905225,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:13:21,1900-01-01 10:20:15,0 days 00:06:54,2018,4,10,Tuesday,414.0,10,False,0
2019-05-01,NO_COMPLAINT,-1.0,8016051504,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:49:01,1900-01-01 14:57:16,0 days 00:08:15,2019,5,1,Wednesday,495.0,14,False,0
2014-08-12,NO_COMPLAINT,-1.0,5644994301,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:34:35,1900-01-01 11:42:54,0 days 00:08:19,2014,8,12,Tuesday,499.0,11,False,0
2019-10-27,NO_COMPLAINT,-1.0,2129154941,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:32:41,1900-01-01 15:46:16,0 days 00:13:35,2019,10,27,Sunday,815.0,15,False,0
2017-12-20,NO_COMPLAINT,-1.0,5442188128,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 13:29:51,1900-01-01 13:40:46,0 days 00:10:55,2017,12,20,Wednesday,655.0,13,False,0
2016-02-15,NO_COMPLAINT,-1.0,2445147292,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:01:31,1900-01-01 10:18:51,0 days 00:17:20,2016,2,15,Monday,1040.0,10,False,0
2019-11-06,NO_COMPLAINT,-1.0,5159063437,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:30:23,1900-01-01 09:39:30,0 days 00:09:07,2019,11,6,Wednesday,547.0,9,False,0
2017-07-04,NO_COMPLAINT,-1.0,2120154216,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:43:35,1900-01-01 10:50:38,0 days 00:07:03,2017,7,4,Tuesday,423.0,10,False,0
2019-06-11,NO_COMPLAINT,-1.0,9118771002,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:43:36,1900-01-01 15:47:34,0 days 00:03:58,2019,6,11,Tuesday,238.0,15,False,0
2019-03-07,NO_COMPLAINT,-1.0,9552332808,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:56:12,1900-01-01 10:07:08,0 days 00:10:56,2019,3,7,Thursday,656.0,9,False,0
2019-12-16,NO_COMPLAINT,-1.0,2794871447,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:10:26,1900-01-01 10:12:00,0 days 00:01:34,2019,12,16,Monday,94.0,10,False,0
2019-03-26,NO_COMPLAINT,-1.0,7163422867,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:11:27,1900-01-01 15:22:44,0 days 00:11:17,2019,3,26,Tuesday,677.0,15,False,0
2015-07-19,NO_COMPLAINT,-1.0,7889481054,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:17:23,1900-01-01 10:25:56,0 days 00:08:33,2015,7,19,Sunday,513.0,10,False,0
2014-09-16,NO_COMPLAINT,-1.0,6911421024,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:59:39,1900-01-01 16:17:39,0 days 00:18:00,2014,9,16,Tuesday,1080.0,15,False,0
2014-11-09,NO_COMPLAINT,-1.0,5571435191,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:14:39,1900-01-01 12:30:44,0 days 00:16:05,2014,11,9,Sunday,965.0,12,False,0
2019-07-04,NO_COMPLAINT,-1.0,1602959647,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:51:15,1900-01-01 14:53:27,0 days 00:02:12,2019,7,4,Thursday,132.0,14,False,0
2016-04-13,NO_COMPLAINT,-1.0,2129843791,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:17:29,1900-01-01 15:21:26,0 days 00:03:57,2016,4,13,Wednesday,237.0,15,False,0
2017-12-04,NO_COMPLAINT,-1.0,2123101819,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:00:56,1900-01-01 09:10:19,0 days 00:09:23,2017,12,4,Monday,563.0,9,False,0
2018-04-25,NO_COMPLAINT,-1.0,2427203713,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:44:17,1900-01-01 14:57:19,0 days 00:13:02,2018,4,25,Wednesday,782.0,14,False,0
2014-01-03,NO_COMPLAINT,-1.0,2685739508,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:49:50,1900-01-01 15:49:59,0 days 00:00:09,2014,1,3,Friday,9.0,15,False,0
2017-05-17,NO_COMPLAINT,-1.0,3845799008,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:35:24,1900-01-01 09:36:04,0 days 00:00:40,2017,5,17,Wednesday,40.0,9,False,0
2016-06-24,NO_COMPLAINT,-1.0,9305620448,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:06:57,1900-01-01 09:26:14,0 days 00:19:17,2016,6,24,Friday,1157.0,9,False,0
2018-04-10,NO_COMPLAINT,-1.0,4931501553,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:26:05,1900-01-01 14:39:06,0 days 00:13:01,2018,4,10,Tuesday,781.0,14,False,0
2016-08-06,NO_COMPLAINT,-1.0,6171522948,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:35:49,1900-01-01 12:39:16,0 days 00:03:27,2016,8,6,Saturday,207.0,12,False,0
2019-03-18,NO_COMPLAINT,-1.0,9838802511,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:50:42,1900-01-01 15:04:33,0 days 00:13:51,2019,3,18,Monday,831.0,14,False,0
2019-03-01,NO_COMPLAINT,-1.0,9949630629,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:44:52,1900-01-01 10:03:20,0 days 00:18:28,2019,3,1,Friday,1108.0,9,False,0
2015-02-20,NO_COMPLAINT,-1.0,3878050675,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:12:51,1900-01-01 14:24:06,0 days 00:11:15,2015,2,20,Friday,675.0,14,False,0
2013-05-07,NO_COMPLAINT,-1.0,2123471815,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:43:08,1900-01-01 11:03:54,0 days 00:20:46,2013,5,7,Tuesday,1246.0,10,False,0
2017-06-11,NO_COMPLAINT,-1.0,6828435215,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:34:22,1900-01-01 12:40:31,0 days 00:06:09,2017,6,11,Sunday,369.0,12,False,0
2015-10-14,NO_COMPLAINT,-1.0,7790585491,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:57:28,1900-01-01 15:10:32,0 days 00:13:04,2015,10,14,Wednesday,784.0,14,False,0
2013-12-24,NO_COMPLAINT,-1.0,6429450799,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 13:28:38,1900-01-01 13:43:56,0 days 00:15:18,2013,12,24,Tuesday,918.0,13,False,0
2016-10-16,NO_COMPLAINT,-1.0,8413332623,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:28:57,1900-01-01 14:39:26,0 days 00:10:29,2016,10,16,Sunday,629.0,14,False,0
2013-06-10,NO_COMPLAINT,-1.0,5228427966,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:49:11,1900-01-01 11:06:46,0 days 00:17:35,2013,6,10,Monday,1055.0,10,False,0
2013-09-14,NO_COMPLAINT,-1.0,4606670446,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:10:49,1900-01-01 14:16:31,0 days 00:05:42,2013,9,14,Saturday,342.0,14,False,0
2017-10-06,NO_COMPLAINT,-1.0,2360616362,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:19:23,1900-01-01 14:27:27,0 days 00:08:04,2017,10,6,Friday,484.0,14,False,0
2019-06-20,NO_COMPLAINT,-1.0,2120314727,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:33:14,1900-01-01 12:52:12,0 days 00:18:58,2019,6,20,Thursday,1138.0,12,False,0
2019-06-02,NO_COMPLAINT,-1.0,5875979479,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:25:39,1900-01-01 15:36:57,0 days 00:11:18,2019,6,2,Sunday,678.0,15,False,0
2013-10-06,NO_COMPLAINT,-1.0,6643191161,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:39:58,1900-01-01 09:55:21,0 days 00:15:23,2013,10,6,Sunday,923.0,9,False,0
2016-04-17,NO_COMPLAINT,-1.0,8575429478,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:26:19,1900-01-01 12:33:27,0 days 00:07:08,2016,4,17,Sunday,428.0,12,False,0
2015-02-25,NO_COMPLAINT,-1.0,5336250496,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:24:04,1900-01-01 15:44:02,0 days 00:19:58,2015,2,25,Wednesday,1198.0,15,False,0
2013-08-02,NO_COMPLAINT,-1.0,7877103157,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:12:32,1900-01-01 11:25:01,0 days 00:12:29,2013,8,2,Friday,749.0,11,False,0
2016-08-11,NO_COMPLAINT,-1.0,7309790332,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:13:08,1900-01-01 09:30:33,0 days 00:17:25,2016,8,11,Thursday,1045.0,9,False,0
2017-05-11,NO_COMPLAINT,-1.0,8213013949,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:17:45,1900-01-01 15:29:33,0 days 00:11:48,2017,5,11,Thursday,708.0,15,False,0
2015-05-27,NO_COMPLAINT,-1.0,5855863733,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:44:59,1900-01-01 11:03:58,0 days 00:18:59,2015,5,27,Wednesday,1139.0,10,False,0
2018-07-25,NO_COMPLAINT,-1.0,2129019701,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:41:40,1900-01-01 11:53:21,0 days 00:11:41,2018,7,25,Wednesday,701.0,11,False,0
2019-07-18,NO_COMPLAINT,-1.0,8967645919,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:38:38,1900-01-01 11:50:30,0 days 00:11:52,2019,7,18,Thursday,712.0,11,False,0
2013-08-07,NO_COMPLAINT,-1.0,2469779277,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:07:19,1900-01-01 12:14:10,0 days 00:06:51,2013,8,7,Wednesday,411.0,12,False,0
2016-08-17,NO_COMPLAINT,-1.0,5533219192,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:49:14,1900-01-01 13:04:39,0 days 00:15:25,2016,8,17,Wednesday,925.0,12,False,0
2015-04-14,NO_COMPLAINT,-1.0,9438561622,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:19:55,1900-01-01 11:28:21,0 days 00:08:26,2015,4,14,Tuesday,506.0,11,False,0
2014-10-14,NO_COMPLAINT,-1.0,9782818894,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:39:43,1900-01-01 11:57:11,0 days 00:17:28,2014,10,14,Tuesday,1048.0,11,False,0
2018-12-28,NO_COMPLAINT,-1.0,6071768630,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:28:50,1900-01-01 14:31:27,0 days 00:02:37,2018,12,28,Friday,157.0,14,False,0
2019-03-09,NO_COMPLAINT,-1.0,6172918209,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:20:06,1900-01-01 11:36:37,0 days 00:16:31,2019,3,9,Saturday,991.0,11,False,0
2018-04-21,NO_COMPLAINT,-1.0,6176056835,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:43:34,1900-01-01 12:48:59,0 days 00:05:25,2018,4,21,Saturday,325.0,12,False,0
2016-08-16,NO_COMPLAINT,-1.0,9804694248,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:32:29,1900-01-01 14:34:08,0 days 00:01:39,2016,8,16,Tuesday,99.0,14,False,0
2016-03-01,NO_COMPLAINT,-1.0,4179599748,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:49:47,1900-01-01 16:09:22,0 days 00:19:35,2016,3,1,Tuesday,1175.0,15,False,0
2015-04-15,NO_COMPLAINT,-1.0,2122715275,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:31:02,1900-01-01 09:39:44,0 days 00:08:42,2015,4,15,Wednesday,522.0,9,False,0
2018-02-09,NO_COMPLAINT,-1.0,5081358779,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:58:37,1900-01-01 11:03:02,0 days 00:04:25,2018,2,9,Friday,265.0,10,False,0
2016-06-28,NO_COMPLAINT,-1.0,4857838026,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:40:58,1900-01-01 12:56:17,0 days 00:15:19,2016,6,28,Tuesday,919.0,12,False,0
2014-04-06,NO_COMPLAINT,-1.0,3892335270,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:34:44,1900-01-01 15:55:27,0 days 00:20:43,2014,4,6,Sunday,1243.0,15,False,0
2018-11-02,NO_COMPLAINT,-1.0,7164743082,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:21:10,1900-01-01 14:31:27,0 days 00:10:17,2018,11,2,Friday,617.0,14,False,0
2015-05-06,NO_COMPLAINT,-1.0,9788868518,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:15:21,1900-01-01 14:21:16,0 days 00:05:55,2015,5,6,Wednesday,355.0,14,False,0
2017-04-13,NO_COMPLAINT,-1.0,7836686208,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:01:59,1900-01-01 10:03:08,0 days 00:01:09,2017,4,13,Thursday,69.0,10,False,0
2019-07-15,NO_COMPLAINT,-1.0,2072380903,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 10:50:59,1900-01-01 11:11:45,0 days 00:20:46,2019,7,15,Monday,1246.0,10,False,0
2017-10-11,NO_COMPLAINT,-1.0,2020531850,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:06:43,1900-01-01 12:19:37,0 days 00:12:54,2017,10,11,Wednesday,774.0,12,False,0
2018-12-15,NO_COMPLAINT,-1.0,5907728262,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:13:17,1900-01-01 11:18:09,0 days 00:04:52,2018,12,15,Saturday,292.0,11,False,0
2017-05-25,NO_COMPLAINT,-1.0,4296479486,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:56:25,1900-01-01 12:02:51,0 days 00:06:26,2017,5,25,Thursday,386.0,11,False,0
2018-07-28,NO_COMPLAINT,-1.0,5056734303,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:23:00,1900-01-01 14:39:42,0 days 00:16:42,2018,7,28,Saturday,1002.0,14,False,0
2017-12-03,NO_COMPLAINT,-1.0,5287141901,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 13:46:55,1900-01-01 13:49:18,0 days 00:02:23,2017,12,3,Sunday,143.0,13,False,0
2013-10-19,NO_COMPLAINT,-1.0,4340180715,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:55:10,1900-01-01 15:10:15,0 days 00:15:05,2013,10,19,Saturday,905.0,14,False,0
2013-10-07,NO_COMPLAINT,-1.0,2124856938,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:18:41,1900-01-01 11:26:30,0 days 00:07:49,2013,10,7,Monday,469.0,11,False,0
2013-02-27,NO_COMPLAINT,-1.0,6844265729,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:39:55,1900-01-01 11:53:37,0 days 00:13:42,2013,2,27,Wednesday,822.0,11,False,0
2016-01-05,NO_COMPLAINT,-1.0,6398695721,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:20:24,1900-01-01 15:24:53,0 days 00:04:29,2016,1,5,Tuesday,269.0,15,False,0
2019-08-10,NO_COMPLAINT,-1.0,1016531236,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 13:47:12,1900-01-01 13:52:08,0 days 00:04:56,2019,8,10,Saturday,296.0,13,False,0
2015-11-09,NO_COMPLAINT,-1.0,7274909139,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:32:36,1900-01-01 14:53:29,0 days 00:20:53,2015,11,9,Monday,1253.0,14,False,0
2018-06-13,NO_COMPLAINT,-1.0,9784997589,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:13:41,1900-01-01 14:19:55,0 days 00:06:14,2018,6,13,Wednesday,374.0,14,False,0
2013-07-07,NO_COMPLAINT,-1.0,3696367752,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:19:38,1900-01-01 09:19:55,0 days 00:00:17,2013,7,7,Sunday,17.0,9,False,0
2016-08-25,NO_COMPLAINT,-1.0,9607860262,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:31:17,1900-01-01 14:46:28,0 days 00:15:11,2016,8,25,Thursday,911.0,14,False,0
2015-06-22,NO_COMPLAINT,-1.0,6178605007,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:29:59,1900-01-01 14:44:31,0 days 00:14:32,2015,6,22,Monday,872.0,14,False,0
2014-03-18,NO_COMPLAINT,-1.0,8287056278,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:33:55,1900-01-01 09:35:49,0 days 00:01:54,2014,3,18,Tuesday,114.0,9,False,0
2017-12-07,NO_COMPLAINT,-1.0,5855542122,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:07:06,1900-01-01 09:12:52,0 days 00:05:46,2017,12,7,Thursday,346.0,9,False,0
2019-12-18,NO_COMPLAINT,-1.0,8881421355,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 13:28:03,1900-01-01 13:31:26,0 days 00:03:23,2019,12,18,Wednesday,203.0,13,False,0
2014-09-09,NO_COMPLAINT,-1.0,5564157930,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 11:08:34,1900-01-01 11:17:59,0 days 00:09:25,2014,9,9,Tuesday,565.0,11,False,0
2016-11-08,NO_COMPLAINT,-1.0,2126610114,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 09:35:43,1900-01-01 09:41:01,0 days 00:05:18,2016,11,8,Tuesday,318.0,9,False,0
2018-05-03,NO_COMPLAINT,-1.0,2128643548,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:19:48,1900-01-01 14:28:15,0 days 00:08:27,2018,5,3,Thursday,507.0,14,False,0
2017-02-26,NO_COMPLAINT,-1.0,2508024023,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 14:19:19,1900-01-01 14:21:15,0 days 00:01:56,2017,2,26,Sunday,116.0,14,False,0
2016-02-24,NO_COMPLAINT,-1.0,5089974131,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 13:49:37,1900-01-01 13:49:46,0 days 00:00:09,2016,2,24,Wednesday,9.0,13,False,0
2016-12-23,NO_COMPLAINT,-1.0,5277877358,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 13:29:13,1900-01-01 13:40:00,0 days 00:10:47,2016,12,23,Friday,647.0,13,False,0
2017-06-13,NO_COMPLAINT,-1.0,3155920066,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 12:38:36,1900-01-01 12:46:12,0 days 00:07:36,2017,6,13,Tuesday,456.0,12,False,0
2014-08-10,NO_COMPLAINT,-1.0,4291134953,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:42:36,1900-01-01 15:57:02,0 days 00:14:26,2014,8,10,Sunday,866.0,15,False,0
2016-06-25,NO_COMPLAINT,-1.0,8485927751,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 13:09:22,1900-01-01 13:22:06,0 days 00:12:44,2016,6,25,Saturday,764.0,13,False,0
2015-03-06,NO_COMPLAINT,-1.0,2123810195,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:19:33,1900-01-01 15:25:38,0 days 00:06:05,2015,3,6,Friday,365.0,15,False,0
2015-03-17,NO_COMPLAINT,-1.0,9777658557,Unknown,-1.0,-1.0,Unknown,Unknown,Unknown,1900-01-01 15:03:50,1900-01-01 15:23:51,0 days 00:20:01,2015,3,17,Tuesday,1201.0,15,False,0
